2018-02-27, 21:49:35, 235000000, 240000000, 1000000.00, 20, -69.85, -69.64, -69.38, -68.45, -72.53
2018-02-27, 21:49:35, 240000000, 245000000, 1000000.00, 20, -67.38, -71.39, -67.93, -67.43, -72.91
2018-02-27, 21:49:35, 250000000, 255000000, 1000000.00, 20, -65.16, -71.75, -68.97, -68.05, -72.99
2018-02-27, 21:49:35, 245000000, 250000000, 1000000.00, 20, -61.76, -65.39, -64.92, -61.42, -77.96
2018-02-27, 21:49:35, 255000000, 260000000, 1000000.00, 20, -69.66, -68.38, -64.96, -62.58, -66.21
2018-02-27, 21:49:35, 260000000, 265000000, 1000000.00, 20, -65.08, -62.63, -67.30, -74.44, -64.96
2018-02-27, 21:49:35, 270000000, 275000000, 1000000.00, 20, -62.08, -62.20, -58.80, -57.88, -63.93
2018-02-27, 21:49:35, 265000000, 270000000, 1000000.00, 20, -65.31, -66.56, -69.71, -67.33, -71.41
2018-02-27, 21:49:35, 275000000, 280000000, 1000000.00, 20, -70.33, -70.48, -63.16, -60.03, -61.26
2018-02-27, 21:49:35, 280000000, 285000000, 1000000.00, 20, -69.91, -67.19, -63.85, -83.81, -67.23
2018-02-27, 21:49:35, 290000000, 295000000, 1000000.00, 20, -60.47, -67.01, -61.26, -68.65, -66.05
2018-02-27, 21:49:35, 285000000, 290000000, 1000000.00, 20, -100.08, -96.10, -92.03, -87.43, -81.59
2018-02-27, 21:49:35, 295000000, 300000000, 1000000.00, 20, -81.59, -87.43, -92.03, -96.10, -100.08
2018-02-27, 21:49:35, 300000000, 305000000, 1000000.00, 20, -72.86, -72.23, -75.19, -67.08, -59.85
2018-02-27, 21:49:35, 310000000, 315000000, 1000000.00, 20, -61.70, -62.27, -63.28, -68.13, -69.57
2018-02-27, 21:49:35, 305000000, 310000000, 1000000.00, 20, -61.72, -62.28, -69.61, -61.83, -70.33
2018-02-27, 21:49:35, 315000000, 320000000, 1000000.00, 20, -77.27, -70.46, -62.41, -61.45, -68.86
2018-02-27, 21:49:35, 320000000, 325000000, 1000000.00, 20, -61.58, -59.11, -63.89, -68.43, -76.81
2018-02-27, 21:49:35, 330000000, 335000000, 1000000.00, 20, -67.60, -60.81, -60.84, -65.31, -71.90
2018-02-27, 21:49:35, 325000000, 330000000, 1000000.00, 20, -65.70, -65.53, -66.89, -68.79, -69.18
2018-02-27, 21:49:35, 335000000, 340000000, 1000000.00, 20, -64.44, -65.76, -63.40, -60.68, -61.81
2018-02-27, 21:49:35, 340000000, 345000000, 1000000.00, 20, -63.53, -68.46, -60.58, -69.82, -68.48
2018-02-27, 21:49:35, 350000000, 355000000, 1000000.00, 20, -62.55, -67.48, -60.91, -68.86, -68.55
2018-02-27, 21:49:35, 345000000, 350000000, 1000000.00, 20, -64.93, -59.84, -63.73, -81.60, -68.81
2018-02-27, 21:49:35, 355000000, 360000000, 1000000.00, 20, -64.60, -58.43, -56.70, -63.61, -53.27
2018-02-27, 21:49:35, 360000000, 365000000, 1000000.00, 20, -53.05, -57.16, -59.12, -58.41, -64.95
2018-02-27, 21:49:35, 370000000, 375000000, 1000000.00, 20, -60.39, -59.69, -62.82, -69.59, -63.77
2018-02-27, 21:49:35, 365000000, 370000000, 1000000.00, 20, -67.13, -70.55, -61.94, -57.53, -58.85
2018-02-27, 21:49:35, 375000000, 380000000, 1000000.00, 20, -65.09, -73.27, -83.85, -67.58, -60.70
2018-02-27, 21:49:35, 380000000, 385000000, 1000000.00, 20, -65.00, -66.79, -71.43, -69.30, -65.18
2018-02-27, 21:49:35, 390000000, 395000000, 1000000.00, 20, -60.82, -63.00, -62.31, -58.31, -62.55
2018-02-27, 21:49:35, 385000000, 390000000, 1000000.00, 20, -64.37, -65.55, -67.04, -72.98, -77.09
2018-02-27, 21:49:35, 395000000, 400000000, 1000000.00, 20, -71.93, -72.92, -67.55, -64.67, -65.55
2018-02-27, 21:49:35, 400000000, 405000000, 1000000.00, 20, -61.12, -60.45, -61.68, -61.52, -64.26
2018-02-27, 21:49:35, 410000000, 415000000, 1000000.00, 20, -63.28, -67.78, -76.72, -72.21, -66.37
2018-02-27, 21:49:35, 405000000, 410000000, 1000000.00, 20, -66.95, -66.74, -72.12, -70.91, -65.07
2018-02-27, 21:49:35, 415000000, 420000000, 1000000.00, 20, -60.10, -78.52, -72.46, -74.15, -59.22
2018-02-27, 21:49:35, 420000000, 425000000, 1000000.00, 20, -62.14, -69.83, -62.16, -56.54, -56.98
2018-02-27, 21:49:35, 430000000, 435000000, 1000000.00, 20, -69.58, -68.73, -68.51, -63.63, -62.76
2018-02-27, 21:49:35, 425000000, 430000000, 1000000.00, 20, -64.09, -59.50, -62.70, -64.35, -58.52
2018-02-27, 21:49:35, 435000000, 440000000, 1000000.00, 20, -62.36, -66.85, -67.15, -64.50, -60.48
2018-02-27, 21:49:35, 440000000, 445000000, 1000000.00, 20, -71.38, -69.56, -68.62, -62.66, -65.54
2018-02-27, 21:49:35, 450000000, 455000000, 1000000.00, 20, -77.72, -68.76, -65.15, -67.02, -62.39
2018-02-27, 21:49:35, 445000000, 450000000, 1000000.00, 20, -67.23, -64.91, -69.21, -70.29, -67.92
2018-02-27, 21:49:35, 455000000, 460000000, 1000000.00, 20, -69.74, -74.42, -65.65, -66.59, -66.64
2018-02-27, 21:49:35, 460000000, 465000000, 1000000.00, 20, -66.19, -71.89, -68.03, -65.15, -70.42
2018-02-27, 21:49:35, 470000000, 475000000, 1000000.00, 20, -67.82, -70.63, -67.99, -65.29, -70.03
2018-02-27, 21:49:35, 465000000, 470000000, 1000000.00, 20, -65.54, -70.61, -65.05, -63.45, -63.52
2018-02-27, 21:49:35, 475000000, 480000000, 1000000.00, 20, -61.61, -62.31, -68.60, -63.70, -56.30
2018-02-27, 21:49:35, 480000000, 485000000, 1000000.00, 20, -53.80, -60.27, -66.13, -73.56, -61.75
2018-02-27, 21:49:35, 490000000, 495000000, 1000000.00, 20, -65.87, -70.42, -65.30, -74.70, -63.20
2018-02-27, 21:49:35, 485000000, 490000000, 1000000.00, 20, -65.28, -65.69, -64.53, -73.54, -76.90
2018-02-27, 21:49:35, 495000000, 500000000, 1000000.00, 20, -72.27, -71.65, -71.25, -63.97, -64.36
2018-02-27, 21:49:35, 500000000, 505000000, 1000000.00, 20, -57.19, -61.11, -62.80, -69.48, -67.18
2018-02-27, 21:49:35, 510000000, 515000000, 1000000.00, 20, -65.20, -71.34, -60.17, -60.05, -59.73
2018-02-27, 21:49:35, 505000000, 510000000, 1000000.00, 20, -59.15, -70.95, -62.66, -69.55, -60.89
2018-02-27, 21:49:35, 515000000, 520000000, 1000000.00, 20, -60.96, -59.52, -60.82, -61.37, -54.27
2018-02-27, 21:49:35, 520000000, 525000000, 1000000.00, 20, -54.72, -62.55, -63.88, -66.39, -64.74
2018-02-27, 21:49:35, 530000000, 535000000, 1000000.00, 20, -62.29, -64.75, -65.81, -68.69, -65.84
2018-02-27, 21:49:35, 525000000, 530000000, 1000000.00, 20, -66.83, -63.15, -58.87, -59.94, -61.31
2018-02-27, 21:49:35, 535000000, 540000000, 1000000.00, 20, -70.55, -65.80, -69.08, -63.61, -61.92
2018-02-27, 21:49:35, 540000000, 545000000, 1000000.00, 20, -59.02, -76.02, -71.56, -66.06, -65.19
2018-02-27, 21:49:35, 550000000, 555000000, 1000000.00, 20, -78.89, -62.16, -62.04, -64.95, -64.85
